id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23444119,Mix Dorm room / Near the Onsen / No Cleaning fee!,174891991,Satoshi,,Shinagawa Ku,35.61976,139.71608,Shared room,,1,31,2020-02-07,0.42,16,0,0,Hotels and Inns Business Act | 東京都品川区保健所 | 28品保生環き第38号
23486523,☆OPEN SALE☆ Studio/1min Nishi-Shinjuku sta,98770436,Tom,,Shinjuku Ku,35.694908,139.693222,Entire home/apt,22864,1,132,2024-06-09,1.73,10,62,29,M130008137
23494031,音泊 Ikebukuro Tokyo#301 YAMAHA G3,137039498,Ryota,,Toshima Ku,35.72638,139.70812,Entire home/apt,16857,1,97,2024-06-08,1.27,8,20,19,M130003239
23506737,A cozy life in Suginami - direct train to Shibuya!,68828017,Nanako,,Suginami Ku,35.67886,139.63364,Entire home/apt,52857,2,64,2024-05-31,0.87,2,112,11,M130000079
23511691,(港湾)2人大床房带小花园( LA SPERANZA 北新宿）,51322255,雪子,,Shinjuku Ku,35.70183,139.69002,Private room,32650,3,1,2019-07-16,0.02,3,70,0,M130006556
23534534,2 MIN FROM JR KOIWA STATION AIRPORT/DISNEY BUS,41541201,Junya,,Edogawa Ku,35.73378,139.88407,Private room,6500,2,49,2023-09-21,0.69,2,23,1,M130004973
23558749,錦糸町駅徒歩3分 403 隔離対応不可,35076245,Daisuke,,Sumida Ku,35.69375,139.81208,Private room,3800,1,84,2024-06-20,1.19,1,22,23,M130010735
23559238,錦糸町駅徒歩3分 406 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69388,139.81399,Private room,4971,1,88,2024-06-10,1.16,11,43,20,M130010735
23559529,錦糸町駅徒歩3分 504 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.6955,139.81397,Private room,,1,64,2024-05-29,0.84,11,0,22,M130010735
23559567,錦糸町駅徒歩3分 505 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69342956795042,139.81285032035981,Private room,,1,81,2024-06-24,1.06,11,0,22,M130010735
23559615,錦糸町駅徒歩3分 506 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69553,139.81246,Private room,3500,1,100,2024-06-13,1.31,11,14,32,M130010735
23559618,錦糸町駅徒歩3分 507 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69514,139.81268,Private room,4200,1,100,2024-06-25,1.31,11,23,24,M130010735
23568830,八王子！新宿・横浜 電車1本！最大10名収容可！洋室1室貸切！のんびり自然豊かなエリア！(M03),513524931,Etsuki,,Hachioji Shi,35.65354,139.32737,Private room,8357,1,3,2020-04-08,0.04,4,178,0,M130003258
23585545,7min Sta. Easy to Shinjuku - cozy room#501,176314428,Ogawa,,Shinjuku Ku,35.70639,139.7396,Entire home/apt,12525,2,205,2024-04-15,2.68,9,250,39,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23597542,7min Sta. Easy to Shinjuku - cozy room#101,176314428,Ogawa,,Shinjuku Ku,35.70583,139.73986,Entire home/apt,12714,2,185,2024-06-22,2.42,9,226,38,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23597586,7min Sta. Easy to Shinjuku - cozy room#201,176314428,Ogawa,,Shinjuku Ku,35.7056,139.74045,Entire home/apt,13500,2,143,2024-06-19,1.87,9,200,31,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23597636,7min Sta. Easy to Shinjuku - cozy room#301,176314428,Ogawa,,Shinjuku Ku,35.70769,139.74039,Entire home/apt,9935,2,144,2024-06-20,1.89,9,246,23,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23597661,7min Sta. Easy to Shinjuku - cozy room#401,176314428,Ogawa,,Shinjuku Ku,35.70559,139.74007,Entire home/apt,9292,2,153,2024-06-25,2.00,9,203,35,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23597984,7min Sta. Easy to Shinjuku - cozy room#102,176314428,Ogawa,,Shinjuku Ku,35.70554,139.74172,Entire home/apt,11410,2,174,2024-06-25,2.27,9,175,38,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23598228,7min Sta. Easy to Shinjuku - cozy room#202,176314428,Ogawa,,Shinjuku Ku,35.70551,139.74038,Entire home/apt,11714,2,176,2024-06-22,2.30,9,183,47,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23598405,7min Sta. Easy to Shinjuku - cozy room#302,176314428,Ogawa,,Shinjuku Ku,35.70644,139.7396,Entire home/apt,14929,2,228,2024-04-14,2.98,9,159,40,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23598535,7min Sta. Easy to Shinjuku - cozy room#402,176314428,Ogawa,,Shinjuku Ku,35.70784,139.74016,Entire home/apt,9124,2,171,2024-06-21,2.23,9,217,48,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第172号
23614845,"【Hiroki Bldg403】 Kamata Cozy apartment,Wi-Fi,Max3",174504697,Hiro,,Ota Ku,35.56496,139.70912,Entire home/apt,10643,2,49,2024-04-27,0.65,5,172,14,Special Economic Zoning Act | 28健生発第10454号
23615874,New Twin room in Tokyo: Skytree & Asakusa 401,41013044,Aileen,,Sumida Ku,35.71458,139.8105,Entire home/apt,12880,3,126,2024-06-28,1.65,25,246,44,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第83号
23616167,New Twin room in Tokyo: Skytree & Asakusa 501,41013044,Aileen,,Sumida Ku,35.71474,139.81047,Entire home/apt,13120,3,109,2024-06-11,1.43,25,242,35,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第83号
23616693,錦糸町駅徒歩3分 401 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69355,139.81248,Private room,3500,1,68,2024-06-23,0.89,11,34,12,M130010735
23643561,Art in residence 『EDO NAGAYA』　KYOUJIMA  asakusa,172832252,Kuu,,Sumida Ku,35.71395,139.82474,Entire home/apt,16000,3,134,2024-06-19,1.76,6,102,41,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第192号
23669412,Easy Access to Tokyo Skytree & Asakusa,3372554,Kenta,,Sumida Ku,35.71583,139.81922,Entire home/apt,,4,88,2024-06-13,1.19,1,0,18,M130000211
23670934,全日本最大商店街、戸越駅3分！綺麗な部屋マンション、超広い52㎡！無料WiFi,164066387,高倉,,Shinagawa Ku,35.61749,139.71742,Entire home/apt,19800,1,99,2023-10-29,1.30,6,144,6,M130000655
23674810,千代田線代々木上原Spacious urban lodge in Shibuya/Harajuku,158914995,文明,,Shibuya Ku,35.66847,139.68156,Entire home/apt,33000,3,138,2024-05-29,1.82,1,137,21,M130005164
23688968,上野駅すぐ近く！最大7名様まで宿泊可能の戸建て物件♪,177441756,メルヴェール,,Taito Ku,35.71037,139.77913,Entire home/apt,19863,1,107,2024-06-11,1.44,1,84,27,Hotels and Inns Business Act | 東京都台東区台東保健所 | 29台台健生環き第１９号
23693385,"MIKO'S APT Iconic Shinjuku, Skyscraper w/breakfast",1160146,Miko,,Shinjuku Ku,35.69758,139.70571,Entire home/apt,16514,2,98,2024-06-29,1.30,1,38,16,M130006614
23696162,"#103,Welcome:)RelaxableGuestroom   MINOWA~ASAKUSA",72820186,Min,,Taito Ku,35.72452,139.79316,Private room,7771,1,178,2024-06-09,2.33,5,123,50,Hotels and Inns Business Act | 台東区 | 31台台健生環き第10148号
23704257,402离车站1分钟、浅草、晴空塔东京铁塔、银座、筑地、上野、迪斯尼直达机场直达，电梯公寓！周边繁华！,53550586,雯,,Edogawa Ku,35.74391,139.88471,Entire home/apt,9829,1,93,2024-06-11,1.22,6,74,19,M130002478
23704939,リニューアル！最上階3F60㎡+屋上40㎡貸切！最大8名‼駅近ﾗｸﾗｸ4路線利用の便利スポット,155715012,Yasuhiro,,Shinjuku Ku,35.7127778,139.6841165,Private room,22086,1,159,2024-06-11,2.08,3,328,17,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第103号
23720011,新宿まで2駅で部屋から10分　駅近なのに静かな快適環境の小さなマンションステイ。,152014889,Takashi & Shiho,,Suginami Ku,35.70565,139.64929,Entire home/apt,20357,2,160,2024-06-18,2.10,1,130,54,Hotels and Inns Business Act | 杉並区杉並保健所 | 5杉保衛環第257号
23721365,場所は駅から徒歩2分、家族でご利用に最適です。,177773512,Miyuki,,Setagaya Ku,35.65355,139.6365,Entire home/apt,22157,3,158,2024-06-29,2.07,1,74,30,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第291号
23734919,#3 Near Shinjuku/Harajuku/Shibuya/Tokyo station,78170742,Norimasa,,Nakano Ku,35.70832,139.66696,Entire home/apt,9429,5,93,2024-06-06,1.22,10,66,29,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第96号
23753172,#1 Western room★FreeWifi★400m➡︎station,118245621,Dat,,Koto Ku,35.68694,139.83401,Private room,6555,1,128,2024-06-29,1.68,3,128,46,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第３０号
23772815,北千住loftモタン和風 新築戸建 【民泊登録済み】,67299068,Nanami,,Adachi Ku,35.75724,139.80353,Entire home/apt,12114,28,48,2024-01-02,0.63,1,216,2,M130002128
23774007,"301★wifi18 min to Shinjuku, 2 min walk station",177445547,Enzo,,Suginami Ku,35.7242,139.61218,Entire home/apt,5560,1,145,2024-06-24,1.91,37,113,46,Hotels and Inns Business Act | 杉並区保健所 | 30杉保衛環第348号
23774630,Grace House Yoyogi-koen(Yoyogi- Park),116492333,Ken,,Shibuya Ku,35.67351,139.69142,Entire home/apt,,2,53,2020-12-20,0.70,1,0,0,M130003200
23777592,文京区都心の隠れ家ーリゾートルーム,45249822,大井,,Bunkyo Ku,35.71282,139.7361,Private room,9571,2,89,2024-06-11,1.17,1,76,21,M130001375
23782998,306wifi18 minutes to Shinjuku!  2 min walk station,177445547,Enzo,,Suginami Ku,35.72557,139.61375,Entire home/apt,6129,1,61,2024-06-05,0.80,37,164,9,Hotels and Inns Business Act | 東京都杉並保健所 | 30杉保衛環第348号
23790561,【3min walk from Ghibli Museum】 Long stay welcome　,47350689,Sohei,,Mitaka Shi,35.69062,139.56976,Private room,7786,5,58,2024-02-26,0.77,8,350,6,Hotels and Inns Business Act | 東京都多摩府中保健所 | 30府保生き第40号
23791991,406wifi18 minutes to Shinjuku!  2 min walk station,177445547,Enzo,,Suginami Ku,35.72487,139.61414,Entire home/apt,6000,1,78,2024-06-09,1.03,37,100,16,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第348号
23792654,尹府A栋-池袋新築四室一厅一户建。北池袋步行4分钟。池袋步行12分钟。高速wifi。免费停车场,176240506,尹府株式会社,,Toshima Ku,35.739,139.7183,Entire home/apt,41000,2,65,2024-04-28,0.85,4,133,21,M130011342
23810849,203/MAX 6guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,21991,1,215,2024-06-23,2.85,13,67,63,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
23812494,401wifi18 minutes to Shinjuku!  2 min walk station,177445547,Enzo,,Suginami Ku,35.72491,139.61461,Entire home/apt,6950,1,145,2024-06-25,1.91,37,243,39,Hotels and Inns Business Act | 東京都杉並区 | 30杉保衛環第348号
23818552,[M]A room for 2~5/Self check in/2min /Free wiFi,40176986,Tomoko,,Ota Ku,35.59091,139.68153,Private room,18571,2,14,2024-03-26,0.19,7,175,1,M130000045
23832563,Sato san's Rest ～dormitory room～,119542101,Nana & Yuta,,Arakawa Ku,35.73325,139.78975,Hotel room,3500,1,27,2024-04-29,0.36,4,30,5,Hotels and Inns Business Act | 荒川区保健所 | 27荒保衛環き(三)第1号
23835331,[M]B room for3/ 2 min!/ /Free Wifi /nearHANEDA,40176986,Tomoko,,Ota Ku,35.58958,139.68186,Private room,7543,2,18,2024-06-03,0.24,7,175,4,M130000045
23836067,Star Room(Hao Bros. Home)/京成高砂駅2分,178965087,Daikichi,,Katsushika Ku,35.7499,139.87051,Private room,5000,1,55,2024-06-26,0.78,3,219,23,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第192号
23844768,"Shinjuku,kagurazaka  Room203 新宿 wifi ok、Men only",54574459,Noboru,,Shinjuku Ku,35.69922,139.72498,Private room,5786,3,86,2024-06-11,1.15,2,37,26,M130001852
23861978,SafeCozyClean+1min to Metro SuperHostel LadyBed L1,136144843,Akiko,,Minato Ku,35.65505,139.74387,Shared room,4143,1,108,2024-06-13,1.42,8,159,22,Hotels and Inns Business Act | 港区みなと保健所 | ２９港み生環き第６９号
23882757,SALE!5min 2 ShinjukuWi-Fi! self-checkinｇ!,162325538,Nakano,,Nakano Ku,35.69826,139.67079,Entire home/apt,29143,1,127,2024-06-06,1.68,1,337,59,Hotels and Inns Business Act | 東京都中野区保健所 | 29中環生環第261号
23885033,【Shinjuku Area】7min from station/Wi-Fi/14 people,66762155,Akino,,Shinjuku Ku,35.68683,139.68734,Entire home/apt,29714,3,28,2024-06-11,0.37,3,32,17,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第215号
23906965,有人家 Kanda 301・Unique Private Rm/2mn to station,73463626,Feng,,Chiyoda Ku,35.69401,139.77238,Entire home/apt,23657,1,150,2024-06-09,1.99,42,83,27,Hotels and Inns Business Act | 東京都千代田区 | き70号
23907412,有人家 Kanda 401・Stylish Private Rm/2mn to station,73463626,Feng,,Chiyoda Ku,35.69388,139.7743,Entire home/apt,19189,1,93,2024-06-18,1.23,42,89,23,Hotels and Inns Business Act | 千代田区千代田保健所 | 第70号
23907725,有人家 Kanda 302・Comfy Private Room/2mn to station,73463626,Feng,,Chiyoda Ku,35.69435,139.77421,Entire home/apt,13274,1,129,2024-06-22,1.70,42,93,6,Hotels and Inns Business Act | 千代田区千代田保健所 | 第７０号
23907817,有人家 Kanda Hotel 502・Solo Private Room・2min to sta.,73463626,Feng,,Chiyoda Ku,35.69249,139.77385,Entire home/apt,8411,1,57,2024-05-23,0.75,42,79,15,Hotels and Inns Business Act | 千代田区千代田保健所 | 第70号
23929871,＂吾家＂1号馆，新宿区Okubo 豪华独栋别墅，商业街1分，三车站可利用，高速WI-FI，免费停车场,112112010,弘樹,,Shinjuku Ku,35.70373,139.70511,Private room,,1,39,2020-01-04,0.52,1,0,0,M130004170
23939758,"Renewopen Traditionalhouse, 6person, 2 min station",91750373,Shin,,Katsushika Ku,35.73727,139.84939,Entire home/apt,12000,4,52,2024-06-05,0.69,2,323,15,Hotels and Inns Business Act | 葛飾区保健所 | 3葛保生環令第219号
23949077,G) 4min walk Ikebukuro/4Bed/ 33sqm/Direct Shinjuku,29253527,Momo,,Toshima Ku,35.73328,139.70837,Entire home/apt,14443,3,76,2024-06-01,1.00,8,72,31,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 元豊池保衛環き第79号
24002177,Sleek & Spacious 1BR Home in Ningyocho,159375498,Dash Living,,Chuo Ku,35.68889,139.78077,Entire home/apt,24396,1,59,2024-03-24,0.78,18,73,1,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24021879,Japanese Serenity 1BR in Ningyocho/Nihonbashi,159375498,Dash Living,,Chuo Ku,35.68702,139.78229,Entire home/apt,27764,1,39,2024-05-04,0.52,18,84,4,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24064029,Shinjuku 2 bedroom 5 min to subway*English OK*,106357494,Ya,,Shinjuku Ku,35.70268138798163,139.7073636054993,Entire home/apt,19000,1,42,2024-03-30,0.56,39,315,1,M130001816
24064569,Roomy & Comfortable 1BR: Ningyocho/Nihonbashi,159375498,Dash Living,,Chuo Ku,35.68678,139.78173,Entire home/apt,31461,1,21,2023-11-27,0.28,18,79,6,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24065007,Bold & Beautiful 1BR Suite in Tokyo Ningyocho,159375498,Dash Living,,Chuo Ku,35.68711,139.78034,Entire home/apt,30886,1,67,2024-06-27,0.89,18,71,10,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24066360,Amazing & Awesome 1BR Suite in Ningyocho,159375498,Dash Living,,Chuo Ku,35.68887,139.78075,Entire home/apt,27929,1,42,2023-11-02,0.56,18,39,1,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24067685,Sensational Sanctuary: 1BR Suite in Ningyocho,159375498,Dash Living,,Chuo Ku,35.687,139.78233,Entire home/apt,27271,1,75,2024-03-23,0.99,18,74,8,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24067961,Ningyocho/Nihonbashi Business Travel Friendly,159375498,Dash Living,,Chuo Ku,35.68679,139.78014,Entire home/apt,27271,1,54,2024-05-23,0.71,18,57,8,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24068189,Cozy Modern Studio in Central Tokyo/Ningyocho,159375498,Dash Living,,Chuo Ku,35.68682,139.78072,Entire home/apt,16264,1,229,2024-06-26,3.01,18,84,75,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24085246,202/MAX 4guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,19594,1,249,2024-06-29,3.28,13,96,57,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
24106737,長期歓迎！世田谷区 上町駅徒歩2分 渋谷&新宿&三軒茶屋近い、好立地！世田谷ボロ市開催地 40㎡,103487168,ﾙｰﾙ,,Setagaya Ku,35.6428,139.6461,Entire home/apt,10229,1,86,2024-06-03,1.14,4,9,17,M130002099
24125954,SafeCozyClean+1min to Metro SuperHostel 2Men’s GD1,136144843,Akiko,,Minato Ku,35.65643,139.74444,Hotel room,4143,1,39,2024-06-09,0.51,8,170,25,Hotels and Inns Business Act | 港区みなと保健所 | ２９港み生環き第６９号
24141805,KiyosumiShirakawa 3min|SkyTree|WIFI|Max6|TH101,181893395,Eito And Momoko,,Koto Ku,35.68262,139.8047,Private room,14450,1,201,2024-06-20,2.65,2,222,34,Hotels and Inns Business Act | 江東区保健所 | ３１江健生環き第３７号
24142316,Kiyosumi Shirakawa 3min|SkyTree|WIFI|Max4|TH102,181893395,Eito And Momoko,,Koto Ku,35.68065,139.80431,Private room,13600,1,122,2024-06-21,1.61,2,278,14,Hotels and Inns Business Act | 江東区保健所 | 31江健生環き第３７号
24142916,SafeCozyClean+1min to subway SuperHostel Men’s G4,136144843,Akiko,,Minato Ku,35.65709,139.74282,Hotel room,3800,1,62,2024-06-09,0.82,8,159,37,Hotels and Inns Business Act | 港区みなと保健所 | 29港み生環き第69号
24143088,SafeCozyClean+1min to Metro SuperHostel LadyBed L4,136144843,Akiko,,Minato Ku,35.65506,139.74224,Hotel room,4143,1,155,2024-06-09,6.12,8,172,126,Hotels and Inns Business Act | 港区みなと保健所 | 29港み生環き第69号
24143285,SafeCozyClean+1min to Metro SuperHostel LadyBed L5,136144843,Akiko,,Minato Ku,35.6563,139.74416,Hotel room,4143,1,37,2024-05-27,0.49,8,156,20,Hotels and Inns Business Act | 港区みなと保健所 | 29港み生環き第69号
24144270,Close to Akihabara!4pax&1DK!TV・pocketwifi#1,173598497,Shigeru,,Chiyoda Ku,35.69562,139.77286,Entire home/apt,33371,2,112,2024-06-24,1.48,2,105,41,M130002889
24188917,Shinjuku 2 bedroom 5 min to subway*English OK*,86339630,Na,,Shinjuku Ku,35.70267703177249,139.70736896991733,Entire home/apt,19000,1,75,2024-06-10,1.04,8,311,15,M130001816
24190978,subway to ikebukuro 2 mins/5mins from sunshinecity,178723128,Tingting,,Toshima Ku,35.72645,139.7247,Entire home/apt,15571,1,83,2024-05-17,1.10,7,136,15,M130003251
24239837,"1 minute to Takaido! Direct to Shibuya ,Kichijoji",182723327,Takada,,Suginami Ku,35.68296,139.61549,Entire home/apt,12618,2,105,2024-06-06,1.39,5,335,14,M130031745
24257023,3BR Apartment with Rooftop Balcony and Car Parking,94302731,Ken'S Place,,Minato Ku,35.66311,139.72908,Entire home/apt,44676,1,16,2024-06-11,1.96,64,3,16,M130036016
24268546,和室とキッチン room wi-fi 長期割引あり。駅近、学生歓迎！,93851602,Shigeru,,Suginami Ku,35.68129,139.65952,Entire home/apt,12000,5,23,2022-07-31,0.31,6,166,0,M130000001
24288669,"Port House Shibuya
(Double room1)",180279177,Daichi,,Shibuya Ku,35.67784,139.67732,Private room,12820,1,63,2024-06-11,0.89,4,314,17,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第3号
24322242,"1 Bedroom Apartment, Quiet University Suburb #201",36347861,Rei,,Kunitachi Shi,35.6917,139.44854,Entire home/apt,5427,10,71,2024-04-06,0.95,3,25,11,M130000265
24324777,[M]C for3/ 2 min /Self check-in / 3 p/Free WIFI,40176986,Tomoko,,Ota Ku,35.5913,139.68173,Private room,7543,2,28,2024-05-22,0.38,7,173,3,M130000045
24336670,リリレオ　高円寺　101号室,23956957,Kana,,Suginami Ku,35.70236,139.64628,Entire home/apt,29571,1,129,2024-02-26,1.71,3,215,12,M130000219
24344721,Asakusa #401；subway  4 mins . Free wifi. 淺草区,21504159,Michi,,Taito Ku,35.70986,139.78838,Entire home/apt,14961,2,78,2024-06-05,1.04,20,87,19,Hotels and Inns Business Act | 31台台健生環き第10247号 | 31台台健生環き第10247号
24357706,Ririleo Koenji Room 102. 2 stations from Shinjuku,23956957,Kana,,Suginami Ku,35.70034,139.64569,Entire home/apt,27600,1,117,2024-06-15,1.56,3,182,34,M130000220
24377832,Nihonbashi/Ningyocho Generous Sized 1BR Home,159375498,Dash Living,,Chuo Ku,35.68911,139.78173,Entire home/apt,23164,1,64,2024-04-22,0.86,18,85,11,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 198号
24378724,Ririleo Koenji Room 103. 2 stations from Shinjuku,23956957,Kana,,Suginami Ku,35.70197,139.64617,Entire home/apt,29571,1,135,2024-06-07,1.80,3,192,24,M130000221
24406225,新宿区4 minutes to shinjuku st.新宿駅４分鐘直達，全新豪華公寓,107214976,Mika,,Shinjuku Ku,35.71158040910319,139.6960472909493,Entire home/apt,13000,1,48,2024-05-27,0.64,5,75,16,M130022808
24406317,Shinjuku st4min new hotel,107214976,Mika,,Shinjuku Ku,35.712969411729475,139.6975543980318,Entire home/apt,12000,1,1,2024-06-27,1,5,110,1,M130022808
24412940,Large & Enjoyable Flat: Steps to Tokyo Tower,63345781,Yu,,Minato Ku,35.65612,139.74374,Entire home/apt,,30,74,2021-02-04,0.98,15,0,0,M130004975
24413859,"Cozy 1F Ueno/Nippori walkable, Mobile WiFi&Bike",95824703,Iyoko,,Arakawa Ku,35.72665,139.78057,Private room,9143,3,84,2024-06-26,1.22,1,28,37,Hotels and Inns Business Act | 荒川区保健所 | ３０荒保衛環き(三)第９号
24416910,新宿4minutes to Shinjuku station新宿駅4分電車直達綠意盎然豪華公寓,107214976,Mika,,Shinjuku Ku,35.71116,139.69654,Entire home/apt,13800,1,41,2024-06-16,0.54,5,89,7,M130022809
24420216,10MIN WALK Nishi-Shinjuku/2BRHouse 2Toilets 11ppls,45692642,Junko,,Shinjuku Ku,35.69574,139.69283,Entire home/apt,37143,2,41,2024-05-27,0.55,2,58,5,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第167号
24429783,Spacious 3 Bedroom Designer House in Tokyo,25867827,Ikuko,,Itabashi Ku,35.76728,139.70567,Entire home/apt,24000,2,55,2023-08-15,0.76,2,168,5,M130000075
24445957,10MIN WALK NishiShinjuku/2BR2Showers2Toilets 10ppl,45692642,Junko,,Shinjuku Ku,35.69415,139.68944,Entire home/apt,45000,2,45,2024-06-17,0.60,2,46,14,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第167号
24457524,Direct Access Shinjuku! Balcony&Free Parking!,184730720,Yu,,Edogawa Ku,35.68409,139.87146,Entire home/apt,,2,19,2021-09-26,0.25,1,0,0,M130008083
24460790,New Double Room in Tokyo: Skytree & Asakusa 402,41013044,Aileen,,Sumida Ku,35.71381,139.80822,Entire home/apt,13120,3,149,2024-06-12,1.98,25,269,36,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第83号
24461751,New Double Room in Tokyo: Skytree & Asakusa 502,41013044,Aileen,,Sumida Ku,35.71407,139.80818,Entire home/apt,13120,3,177,2024-06-28,2.36,25,175,63,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第83号
24479348,#3 Japanese room★FreeWifi★400m➡︎station,118245621,Dat,,Koto Ku,35.68713,139.83381,Private room,8666,1,104,2024-06-28,1.39,3,138,55,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第３０号
24526523,#2 Double Bed room/1min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64328,139.69885,Private room,13159,1,41,2024-06-23,0.56,7,71,7,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24527406,#3 Double Bed room/1min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64301,139.69763,Private room,13159,1,46,2024-05-23,0.62,7,104,6,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第112号
24549205,Shinjuku 3 bedroom 5 min to subway*English OK*,86339630,Na,,Shinjuku Ku,35.70268574419051,139.70735287666324,Entire home/apt,19286,1,87,2024-06-22,1.17,8,248,28,M130011121
24562244,Ueno station walk 5 mins good location 201,121008572,Yoko,,Taito Ku,35.70947,139.77858,Entire home/apt,11500,1,49,2024-06-17,0.78,8,28,19,M130038282
24563559,#4 Double Bed room/1min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64446,139.69916,Private room,13159,1,36,2024-06-23,0.49,7,93,10,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24564188,#5 Twin room/1 min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64456,139.69718,Private room,15181,1,42,2024-05-27,0.57,7,127,4,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24565067,Dreamy Music Cafe Bar,134018232,中野,,Shibuya Ku,35.67942,139.67646,Entire home/apt,22714,3,149,2024-06-22,1.99,2,87,25,M130002343
24565478,#6 Twin room w/ 1min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64493,139.6977,Private room,15181,1,56,2024-05-25,0.76,7,89,2,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24568566,Asakusa #301；subway  4 mins . Free wifi. 淺草区,21504159,Michi,,Taito Ku,35.70986,139.78838,Entire home/apt,11371,2,95,2024-05-22,1.27,20,51,29,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10247号
24584935,#7 Twin room/1min fromTrain St!,178555181,Waves Nakameguro,,Meguro Ku,35.64488,139.69838,Private room,15181,1,74,2024-06-09,1.01,7,90,8,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24586495,#8 Twin room /1min from Train St!,178555181,Waves Nakameguro,,Meguro Ku,35.64297,139.69728,Private room,15181,1,82,2024-06-14,1.12,7,129,5,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第112号
24588803,only 2 stops to Shibuya (Sangenjaya station),34561184,Toshiro & Tanya,,Setagaya Ku,35.65304,139.67042,Entire home/apt,19800,5,33,2022-05-07,0.44,7,332,0,M130000233
24593257,Port House Shibuya(Single room),180279177,Daichi,,Shibuya Ku,35.67788,139.67722,Private room,10157,1,310,2024-06-13,4.45,4,346,99,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第3号
